ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,account_no,email,First Name,Last Name
3885,1983,PhD,Married,40094,1,0,16-10-2013,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,1.23E+12,aascher@veltech.edu.in,Andres,Ascher
1175,1983,Master,Married,40095,0,0,20-09-2013,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,1.23E+12,ttrudell@veltech.edu.in,Tobi,Trudell
880,1966,Basic,Together,40096,0,0,16-01-2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,1.23E+12,vvolpe@veltech.edu.in,Venita,Volpe
2320,1978,2n Cycle,Married,40097,0,1,12/9/2013,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,1.23E+12,mmullenax@veltech.edu.in,Melba,Mullenax
850,1968,Graduation,Single,40098,0,1,6/10/2013,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,1.23E+12,ddiangelo@veltech.edu.in,Doris,Diangelo
4713,1979,PhD,Married,40099,1,0,22-11-2012,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,1.23E+12,zzamorano@veltech.edu.in,Zelma,Zamorano
675,1973,Master,Divorced,40100,1,1,17-05-2013,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,1.23E+12,ggagliano@veltech.edu.in,Garnett,Gagliano
5025,1979,Graduation,Single,40101,1,0,24-12-2013,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,1.23E+12,ffaunce@veltech.edu.in,Francene,Faunce
2308,1954,Graduation,Married,40102,0,1,18-11-2012,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,1.23E+12,yyutzy@veltech.edu.in,Yael,Yutzy
5995,1962,Graduation,Divorced,40103,1,1,18-12-2012,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,1.23E+12,vvavra@veltech.edu.in,Vance,Vavra
6749,1966,Graduation,Single,40104,1,1,8/8/2012,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,1.23E+12,pparamore@veltech.edu.in,Pilar,Paramore
1010,1977,Graduation,Together,40105,2,1,24-04-2014,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,1.23E+12,hhonea@veltech.edu.in,Hilary,Honea
8977,1985,Basic,Single,40106,0,0,12/1/2013,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,1.23E+12,mmcpeak@veltech.edu.in,Madlyn,Mcpeak
4756,1952,2n Cycle,Divorced,40107,0,0,20-12-2013,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,1.23E+12,wwykoff@veltech.edu.in,Walker,Wykoff
3412,1951,Master,Married,40108,0,1,15-01-2013,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,1.23E+12,rreich@veltech.edu.in,Rose,Reich
606,1967,Graduation,Single,40109,1,1,10/10/2013,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1.23E+12,rrikard@veltech.edu.in,Reginald,Rikard
5961,1978,Graduation,Married,40110,1,0,7/6/2014,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1.23E+12,ccao@veltech.edu.in,Chantel,Cao
2975,1976,Graduation,Together,40111,0,1,12/11/2012,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,1.23E+12,kkeitt@veltech.edu.in,Kit,Keitt
2894,1985,Graduation,Single,40112,0,0,29-10-2013,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,1.23E+12,tthan@veltech.edu.in,Terina,Than
7613,1974,2n Cycle,Together,40113,1,0,24-05-2014,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,1.23E+12,ccimino@veltech.edu.in,Clelia,Cimino
10542,1968,PhD,Married,40114,1,1,5/8/2012,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,1.23E+12,jjeffords@veltech.edu.in,Jeanmarie,Jeffords
8015,1962,PhD,Divorced,40115,0,0,3/5/2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,1.23E+12,sstutes@veltech.edu.in,Sharron,Stutes
10617,1989,Master,Divorced,40116,0,0,22-05-2014,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,1.23E+12,aafanador@veltech.edu.in,Alycia,Afanador
11166,1961,Graduation,Married,40117,0,1,2/2/2013,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,1.23E+12,ddorner@veltech.edu.in,Debora,Dorner
849,1953,Master,Together,40118,0,1,20-06-2013,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,1.23E+12,oolszewski@veltech.edu.in,Octavia,Olszewski
523,1989,Graduation,Married,40119,1,0,31-01-2013,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,1.23E+12,kkyser@veltech.edu.in,Krysten,Kyser
4066,1978,2n Cycle,Divorced,40120,1,0,11/5/2014,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,1.23E+12,aarmistead@veltech.edu.in,Aliza,Armistead
8414,1962,PhD,Single,40121,0,1,17-08-2013,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,1.23E+12,kkilgore@veltech.edu.in,Kimberley,Kilgore
819,1945,Graduation,Widow,40122,0,0,5/11/2013,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,1.23E+12,ttucci@veltech.edu.in,Tamie,Tucci
4961,1974,Master,Together,40123,1,0,21-01-2014,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,1.23E+12,iimmel@veltech.edu.in,Inge,Immel
749,1981,Graduation,Together,40124,1,0,19-11-2013,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,1.23E+12,mmcandrews@veltech.edu.in,Malika,Mcandrews
5430,1956,Graduation,Together,40125,1,1,14-09-2012,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,1.23E+12,oogg@veltech.edu.in,Ozie,Ogg
7755,1954,PhD,Married,40126,0,1,12/11/2013,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,1.23E+12,mmccumber@veltech.edu.in,Mollie,Mccumber
10525,1986,Graduation,Single,40127,1,0,13-10-2012,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,1.23E+12,kkrasner@veltech.edu.in,Kasha,Krasner
1453,1943,PhD,Widow,40128,0,0,6/7/2013,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,1.23E+12,ooceguera@veltech.edu.in,Odelia,Oceguera
8310,1964,Graduation,Together,700,0,1,29-08-2012,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,1.23E+12,vverne@veltech.edu.in,Valencia,Verne
10710,1979,Graduation,Married,700,0,1,29-08-2012,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1.23E+12,jjimison@veltech.edu.in,Janeth,Jimison
5031,1974,Graduation,Together,700,0,0,22-09-2012,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,1.23E+12,mmontag@veltech.edu.in,Matha,Montag
2613,1960,Master,Married,700,0,1,3/4/2014,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,1.23E+12,ssiegfried@veltech.edu.in,Stanton,Siegfried
213,1963,PhD,Single,700,1,1,28-05-2014,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,1.23E+12,vvenema@veltech.edu.in,Verlie,Venema
967,1976,Graduation,Married,700,1,1,21-07-2013,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,1.23E+12,sschreiber@veltech.edu.in,Sherie,Schreiber
1077,1974,Graduation,Together,700,0,0,5/12/2012,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,1.23E+12,ccappiello@veltech.edu.in,Cortney,Cappiello
7959,1961,Graduation,Married,700,0,0,29-05-2014,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,1.23E+12,aarmitage@veltech.edu.in,Andera,Armitage
640,1951,Graduation,Married,700,0,1,11/3/2013,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,1.23E+12,llanford@veltech.edu.in,Launa,Lanford
4252,1965,Graduation,Married,700,0,1,23-03-2014,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,1.23E+12,cchauncey@veltech.edu.in,Classie,Chauncey
8432,1956,Graduation,Together,700,1,1,14-09-2012,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,1.23E+12,llurry@veltech.edu.in,Lynna,Lurry
6218,1965,Graduation,Married,700,0,1,20-10-2012,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,1.23E+12,ttoller@veltech.edu.in,Tama,Toller
6905,1994,Graduation,Together,700,0,0,22-08-2012,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,1.23E+12,sshedd@veltech.edu.in,Shondra,Shedd
5922,1974,PhD,Married,700,0,1,13-10-2013,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,1.23E+12,cchadburn@veltech.edu.in,Chara,Chadburn
3598,1972,Graduation,Married,700,0,1,23-05-2013,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,1.23E+12,aarmes@veltech.edu.in,Alvin,Armes
6116,1968,2n Cycle,Married,700,0,1,5/7/2013,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,1.23E+12,eeden@veltech.edu.in,Enid,Eden
6263,1968,Graduation,Together,700,1,2,22-08-2012,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,1.23E+12,ggipe@veltech.edu.in,Gudrun,Gipe
10486,1948,Graduation,Married,700,0,0,29-05-2013,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,1.23E+12,sstudivant@veltech.edu.in,Shameka,Studivant
2410,1969,Graduation,Single,700,0,0,22-01-2014,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,1.23E+12,ggoetsch@veltech.edu.in,Gwendolyn,Goetsch
193,1996,Basic,Married,700,0,0,17-02-2014,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,1.23E+12,aarent@veltech.edu.in,Alida,Arent
3363,1974,2n Cycle,Married,700,0,0,17-03-2014,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1.23E+12,vvanderford@veltech.edu.in,Virgilio,Vanderford
8278,1990,PhD,Married,700,0,0,26-08-2012,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,1.23E+12,aagron@veltech.edu.in,Angeline,Agron
10660,1957,Master,Married,700,1,1,12/1/2014,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,1.23E+12,sspinelli@veltech.edu.in,Shawanda,Spinelli
8686,1979,Basic,Together,700,1,0,8/1/2013,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1.23E+12,gguidroz@veltech.edu.in,Geneva,Guidroz
1604,1960,Master,Married,700,0,1,13-11-2013,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,1.23E+12,ttann@veltech.edu.in,Tuyet,Tann
5907,1952,Master,Married,700,1,1,3/11/2012,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1.23E+12,wwinner@veltech.edu.in,Willa,Winner
10669,1981,Graduation,Married,700,0,1,17-05-2013,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,1.23E+12,ggitlin@veltech.edu.in,Geoffrey,Gitlin
2918,1981,Graduation,Divorced,700,1,1,13-04-2013,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,1.23E+12,wwilliamson@veltech.edu.in,Wenona,Williamson
5735,1991,Master,Single,700,0,0,13-02-2014,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,1.23E+12,rruse@veltech.edu.in,Rodger,Ruse
359,1950,Graduation,Together,700,0,1,13-01-2013,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,1.23E+12,vvassell@veltech.edu.in,Vernie,Vassell
8387,1957,Graduation,Married,700,0,1,5/1/2013,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,1.23E+12,eengstrom@veltech.edu.in,Elizebeth,Engstrom
1829,1961,PhD,Divorced,700,0,1,19-01-2013,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,1.23E+12,vvincelette@veltech.edu.in,Veda,Vincelette
3839,1958,Basic,Single,700,1,1,3/5/2013,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,1.23E+12,rreitzel@veltech.edu.in,Roosevelt,Reitzel
9392,1971,Graduation,Single,700,1,0,8/5/2014,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1.23E+12,kkos@veltech.edu.in,Kallie,Kos
2292,1985,Graduation,Single,700,1,0,2/8/2013,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1.23E+12,sswanson@veltech.edu.in,Sharen,Swanson
10466,1965,Graduation,Married,700,1,1,22-08-2013,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,1.23E+12,ttrull@veltech.edu.in,Tynisha,Trull
9855,1952,PhD,Single,700,0,1,25-08-2013,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,1.23E+12,mmonsen@veltech.edu.in,Marcell,Monsen
4088,1962,PhD,Together,700,0,1,6/12/2012,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,1.23E+12,tterrell@veltech.edu.in,Tambra,Terrell
5231,1974,2n Cycle,Married,700,0,2,27-02-2014,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1.23E+12,hhouseknecht@veltech.edu.in,Houston,Houseknecht
590,1970,Master,Divorced,700,0,0,22-12-2012,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,1.23E+12,tteamer@veltech.edu.in,Tobie,Teamer
8732,1969,Master,Widow,700,0,1,17-11-2012,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,1.23E+12,llajeunesse@veltech.edu.in,Lilian,Lajeunesse
2315,1960,Graduation,Divorced,700,0,1,20-04-2014,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,1.23E+12,llindbloom@veltech.edu.in,Loriann,Lindbloom
3515,1952,Graduation,Single,700,0,1,17-02-2014,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,1.23E+12,bbowerman@veltech.edu.in,Booker,Bowerman
2245,1969,Master,Married,700,1,1,22-04-2013,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,1.23E+12,ccadieux@veltech.edu.in,Corrie,Cadieux
6283,1968,Master,Divorced,700,0,1,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,1.23E+12,rroberie@veltech.edu.in,Roberto,Roberie
2246,1965,2n Cycle,Married,700,0,1,1/9/2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,1.23E+12,sshiner@veltech.edu.in,Salina,Shiner
6606,1969,Master,Married,700,1,0,31-03-2013,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,1.23E+12,mmable@veltech.edu.in,Maye,Mable
5545,1972,PhD,Married,700,0,0,5/4/2014,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,1.23E+12,kknapp@veltech.edu.in,Karena,Knapp
7342,1961,2n Cycle,Widow,700,0,1,9/9/2012,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,1.23E+12,kkolbe@veltech.edu.in,Kerri,Kolbe
837,1977,Graduation,Married,700,1,1,11/9/2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,1.23E+12,kkuo@veltech.edu.in,Kim,Kuo
9500,1959,Graduation,Married,700,0,1,25-01-2013,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,1.23E+12,mmiskell@veltech.edu.in,Marilu,Miskell
3602,1958,Master,Married,700,0,1,31-12-2013,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,1.23E+12,rroepke@veltech.edu.in,Rochell,Roepke
234,1979,Graduation,Divorced,700,1,0,10/10/2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,1.23E+12,ddowns@veltech.edu.in,Damian,Downs
2995,1957,Master,Together,700,0,0,17-08-2013,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,1.23E+12,ppavlik@veltech.edu.in,Pamela,Pavlik
1118,1956,Master,Married,700,0,1,20-02-2013,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,1.23E+12,nnardone@veltech.edu.in,Nannette,Nardone
7789,1965,PhD,Married,700,0,0,22-11-2013,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,1.23E+12,mmccarron@veltech.edu.in,Marvella,Mccarron
3068,1990,Graduation,Married,700,0,0,29-10-2013,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1.23E+12,llover@veltech.edu.in,Larissa,Lover
8955,1957,PhD,Together,700,0,2,16-02-2014,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,1.23E+12,aankrom@veltech.edu.in,Adolph,Ankrom
945,1965,Graduation,Together,700,0,1,22-05-2013,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,1.23E+12,mmattinson@veltech.edu.in,Mardell,Mattinson
5644,1957,Graduation,Together,700,0,1,12/10/2013,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,1.23E+12,ccleghorn@veltech.edu.in,China,Cleghorn
7192,1955,Graduation,Together,700,0,1,15-04-2013,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,1.23E+12,aalmeida@veltech.edu.in,Alica,Almeida
2324,1972,Graduation,Together,700,0,1,27-10-2013,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,1.23E+12,rroger@veltech.edu.in,Rachael,Roger
697,1969,Graduation,Together,700,0,0,12/3/2013,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,1.23E+12,mmars@veltech.edu.in,Margert,Mars
3439,1972,Graduation,Married,700,1,1,31-10-2012,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,1.23E+12,ddao@veltech.edu.in,Don,Dao
1506,1975,Graduation,Single,700,1,1,28-06-2013,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,1.23E+12,ddoris@veltech.edu.in,Dee,Doris
232,1965,Graduation,Single,700,0,1,17-07-2013,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,1.23E+12,jjacobo@veltech.edu.in,Jannette,Jacobo
8876,1963,PhD,Together,700,1,1,8/8/2012,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,1.23E+12,ddrolet@veltech.edu.in,Donya,Drolet
4500,1991,PhD,Together,700,0,0,6/10/2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,1.23E+12,kkaiser@veltech.edu.in,Kassie,Kaiser
9739,1963,Graduation,Single,700,0,1,19-01-2013,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,1.23E+12,jjilek@veltech.edu.in,Janine,Jilek
10395,1986,Basic,Single,700,1,0,22-08-2012,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,1.23E+12,ssypher@veltech.edu.in,Shantel,Sypher
1176,1973,Graduation,Married,700,1,0,22-09-2013,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1.23E+12,rrosecrans@veltech.edu.in,Reed,Rosecrans
1627,1957,2n Cycle,Divorced,700,0,0,26-01-2013,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,1.23E+12,aau@veltech.edu.in,Asia,Au
938,1981,Graduation,Married,700,1,1,30-07-2013,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,1.23E+12,lliston@veltech.edu.in,Lakiesha,Liston
2740,1958,PhD,Widow,700,1,1,22-09-2013,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,1.23E+12,jjacobson@veltech.edu.in,Joseph,Jacobson
257,1959,PhD,Married,700,0,1,28-04-2013,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,1.23E+12,ccalico@veltech.edu.in,Carina,Calico
4058,1955,PhD,Single,700,0,0,12/10/2013,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,1.23E+12,mmcnemar@veltech.edu.in,Melia,Mcnemar
7736,1986,Graduation,Married,700,1,0,22-10-2012,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,1.23E+12,jjarnigan@veltech.edu.in,Jessenia,Jarnigan
8210,1975,Master,Married,700,0,1,15-08-2013,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,1.23E+12,llindamood@veltech.edu.in,Love,Lindamood
833,1955,Master,Married,700,1,1,30-03-2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,1.23E+12,ddyess@veltech.edu.in,Doretta,Dyess
6230,1971,Graduation,Divorced,700,1,1,15-02-2013,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,1.23E+12,aaugustyn@veltech.edu.in,Annabell,Augustyn
7325,1986,PhD,Together,700,1,0,29-06-2013,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1.23E+12,nnecessary@veltech.edu.in,Nikki,Necessary
1307,1978,Graduation,Divorced,700,0,1,9/2/2014,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,1.23E+12,eelling@veltech.edu.in,Edmundo,Elling
1502,1983,Graduation,Together,700,1,0,21-03-2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1.23E+12,jjanes@veltech.edu.in,Jolene,Janes
6211,1976,PhD,Together,700,1,0,2/5/2014,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1.23E+12,rresch@veltech.edu.in,Raquel,Resch
843,1971,Graduation,Married,700,1,0,26-05-2014,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,1.23E+12,zzych@veltech.edu.in,Zella,Zych
4174,1956,Master,Together,700,0,1,17-04-2014,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,1.23E+12,llucarelli@veltech.edu.in,Lecia,Lucarelli
9757,1972,Graduation,Together,700,0,0,4/10/2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,1.23E+12,hhaggins@veltech.edu.in,Heike,Haggins
6918,1989,Graduation,Married,700,1,0,4/7/2013,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1.23E+12,bbelford@veltech.edu.in,Blanche,Belford
286,1952,Graduation,Single,700,1,1,29-11-2013,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,1.23E+12,sshores@veltech.edu.in,Soon,Shores
11086,1984,Basic,Single,700,1,0,18-01-2014,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1.23E+12,jjasper@veltech.edu.in,Jerlene,Jasper
1921,1967,PhD,Married,700,2,1,3/10/2013,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,1.23E+12,eeldredge@veltech.edu.in,Eun,Eldredge
4138,1962,Graduation,Single,700,0,1,24-05-2014,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,1.23E+12,hhofer@veltech.edu.in,Harmony,Hofer
7718,1947,Master,Together,700,0,0,20-04-2014,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,1.23E+12,ssaeed@veltech.edu.in,Soo,Saeed
1291,1978,PhD,Together,700,1,0,4/8/2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,1.23E+12,jjolliff@veltech.edu.in,June,Jolliff
6862,1971,Graduation,Divorced,700,0,0,18-05-2014,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,1.23E+12,ddavey@veltech.edu.in,Dong,Davey
4136,1992,Basic,Single,700,1,0,3/12/2012,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,1.23E+12,iisenhour@veltech.edu.in,Ilona,Isenhour
803,1968,Graduation,Together,700,1,1,5/4/2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,1.23E+12,ccapote@veltech.edu.in,Classie,Capote
4298,1973,PhD,Together,700,1,0,24-03-2014,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1.23E+12,bbingham@veltech.edu.in,Bailey,Bingham
10833,1975,Graduation,Married,700,0,1,24-05-2014,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,1.23E+12,sspigner@veltech.edu.in,Sonya,Spigner
9606,1965,PhD,Married,700,0,0,27-08-2013,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,1.23E+12,bbroderson@veltech.edu.in,Barbar,Broderson
8534,1952,Graduation,Married,700,0,2,16-07-2013,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,1.23E+12,kkibby@veltech.edu.in,Kiersten,Kibby
5153,1967,PhD,Married,700,0,1,22-02-2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,1.23E+12,mmelnyk@veltech.edu.in,Margeret,Melnyk
